,Company,Rating,No_of_ratings,Review,Size,Processor,RAM,Memory,OpSys,Price,MRP,ImgURL
774,acer,4.3,250,29,40.0,AMD Ryzen 5 Hexa Core Processor,16,1 TB HDD|512 GB SSD,Windows 11 ,75990,106999,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/h/an515-45-gaming-laptop-acer-original-imagkfjta83h2njz.jpeg?q=70
775,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
776,Infinix,4.1,77,17,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,39990,54990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/f/r/-original-imagjfgyxmcz7scf.jpeg?q=70
777,ASUS,4.1,24,3,36.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,75490,92990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/g/p/-original-imaggskghfjzams4.jpeg?q=70
778,ASUS,4.5,868,119,40.0,Intel Core i5 Processor (10th Gen),8,1 TB SSD,64 bit Windows 10 ,82990,107990,https://rukminim1.flixcart.com/image/312/312/kcp4osw0/computer/t/f/z/asus-na-original-imaftrgwna6snfn8.jpeg?q=70
779,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
780,ASUS,4.253596614950631,2841,241,36.0,AMD Ryzen 5 Hexa Core Processor,16,1 TB SSD,Windows 11 ,97107,116990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/q/x/-original-imagnzg27cw5be6z.jpeg?q=70
781,ASUS,4.253596614950631,2841,241,41.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,199990,224990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/9/t/-original-imaghryqfmnejfxk.jpeg?q=70
782,MSI,4.5,4353,595,40.0,Intel Core i5 Processor (9th Gen),8,512 GB SSD,64 bit Windows 10 ,55990,94990,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70
783,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
784,HP,4.253596614950631,2841,241,34.0,Intel Core i7 Processor (10th Gen),16,512 GB SSD,64 bit Windows 10 ,239759,76890,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70
785,MSI,4.0,3,2,40.0,Intel Core i7 Processor (11th Gen),16,1 TB SSD,64 bit Windows 10 ,135990,156990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/t/b/a/msi-original-imafywfftpgtxb9f.jpeg?q=70
786,ASUS,4.5,1482,193,44.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 10 ,85990,107990,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70
787,Lenovo,4.2,265,21,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,54990,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
788,HP,4.3,3926,402,40.0,AMD Ryzen 3 Dual Core Processor,8,256 GB SSD,64 bit Windows 11 ,34990,46055,https://rukminim1.flixcart.com/image/312/312/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70
789,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Hexa Core Processor,8,1 TB SSD,64 bit Windows 11 ,65990,75990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/w/e/tuf-a15-gaming-laptop-asus-original-imagj3qy4eyshxzx.jpeg?q=70
790,HP,3.8,6056,689,40.0,MediaTek MediaTek Kompanio 500 Processor,4,29.46 cm (11.6 inch) Touchscreen Display,Chrome ,19990,25450,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/t/q/m/na-chromebook-hp-original-imag4yuphzuyfyc4.jpeg?q=70
791,Lenovo,4.253596614950631,2841,241,36.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,97890,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
792,Infinix,4.2,261,50,40.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,33990,49990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/f/r/-original-imagjfgyxmcz7scf.jpeg?q=70
793,ASUS,4.253596614950631,2841,241,36.0,Intel Core i5 Processor (8th Gen),8,512 GB SSD,64 bit Windows 10 ,78990,88990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70
794,HP,3.8,425,42,36.0,Intel Celeron Dual Core Processor,8,256 GB SSD,64 bit Windows 11 ,27990,36865,https://rukminim1.flixcart.com/image/312/312/kyrlifk0/computer/i/5/f/14s-dq3032tu-thin-and-light-laptop-hp-original-imagaxgehrzh4jmw.jpeg?q=70
795,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
796,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 3 Quad Core Processor,8,512 GB SSD,Windows 11 ,47990,61990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/v/s/-original-imagnzgjm2xnqmyy.jpeg?q=70
797,HP,4.1,138,11,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,62889,75059,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/v/i/-original-imagggnnxdzu38xy.jpeg?q=70
798,Vaio,3.8,83,14,36.0,Intel Core i5 Processor (8th Gen),8,512 GB SSD,64 bit Windows 10 ,58990,84690,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70
799,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
800,acer,4.5,475,70,40.0,Intel Core i7 Processor (11th Gen),16,1 TB HDD|512 GB SSD,Windows 10 ,116990,140990,https://rukminim1.flixcart.com/image/312/312/ksgehzk0/computer/r/c/k/predator-helios-300-gaming-laptop-acer-original-imag6yjdmwdrksyn.jpeg?q=70
801,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Hexa Core Processor,8,1 TB SSD,64 bit Windows 11 ,65990,75990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/w/e/tuf-a15-gaming-laptop-asus-original-imagj3qy4eyshxzx.jpeg?q=70
802,MSI,4.253596614950631,2841,241,40.0,Intel Core i7 Processor (10th Gen),16,1 TB HDD|256 GB SSD,64 bit Windows 10 ,151990,179990,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/6/9/h/msi-na-gaming-laptop-original-imafw3yquyytnmx7.jpeg?q=70
803,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
804,DELL,4.0,51,8,97.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,84000,99786,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
805,ASUS,4.3,671,85,40.0,Intel Core i5 Processor (11th Gen),16,1 TB HDD|256 GB SSD,64 bit Windows 10 ,63990,85990,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
806,HP,4.253596614950631,2841,241,36.0,AMD Ryzen 5 Quad Core Processor,8,512 GB SSD,Windows 11 ,39990,48146,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/v/w/245-g8-business-laptop-hp-original-imagn4bctguugysg.jpeg?q=70
807,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
808,MSI,4.5,1197,151,40.0,Intel Core i5 Processor (9th Gen),8,512 GB SSD,64 bit Windows 10 ,59990,72990,https://rukminim1.flixcart.com/image/312/312/ke353m80/computer/p/q/m/msi-original-imafuurxjxzy4zcn.jpeg?q=70
809,MSI,4.5,23,4,36.0,Intel Core i7 Processor (11th Gen),8,512 GB SSD,64 bit Windows 10 ,75990,89990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70
810,HP,4.4,2519,242,40.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 10 ,56990,76020,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/r/f/d/na-gaming-laptop-hp-original-imag7a7fgvrae7uu.jpeg?q=70
811,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
812,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 9 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,166990,207990,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/n/d/u/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjexnzcas5v.jpeg?q=70
813,acer,3.8,4,0,40.0,Intel Core i7 Processor (10th Gen),16,2 TB SSD,64 bit Windows 10 ,154990,160190,https://rukminim1.flixcart.com/image/312/312/khz693k0/computer/m/8/q/acer-original-imafxvhdhvbhfzt6.jpeg?q=70
814,HP,3.9,47,4,40.0,Intel Core i3 Processor (10th Gen),4,1 TB HDD,Windows 10 ,39643,76890,https://rukminim1.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70
815,Lenovo,3.0,4,0,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,53500,81000,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
816,HP,4.253596614950631,2841,241,41.0,AMD Ryzen 7 Octa Core Processor,8,512 GB SSD,64 bit Windows 11 ,95190,105823,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/l/t/q/16-e1062ax-gaming-laptop-hp-original-imagfgqgzbrzchfq.jpeg?q=70
817,HP,4.4,29,3,36.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,76999,85500,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/3/q/14-ek0074tu-thin-and-light-laptop-hp-original-imagh89bdga9fcys.jpeg?q=70
818,DELL,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,Windows 11 ,127990,158310,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
819,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
820,Infinix,4.2,3639,519,36.0,Intel Celeron Quad Core Processor,8,256 GB SSD,64 bit Windows 11 ,29990,39990,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/f/k/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49hqgt2ggzc.jpeg?q=70
821,HP,5.0,2,1,34.0,Intel Core i5 Processor (10th Gen),8,512 GB SSD,64 bit Windows 10 ,127000,152042,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70
822,DELL,4.3,800,96,40.0,AMD Ryzen 5 Quad Core Processor,8,256 GB SSD,64 bit Windows 10 ,43990,49613,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/z/r/b/dell-na-laptop-original-imafyhm5nzfum7jj.jpeg?q=70
823,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
824,ASUS,4.253596614950631,2841,241,34.0,AMD Ryzen 7 Octa Core Processor,32,1 TB SSD,64 bit Windows 11 ,167990,201990,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70
825,Infinix,4.1,1759,274,36.0,Intel Core i5 Processor (10th Gen),8,512 GB SSD,64 bit Windows 11 ,47990,59999,https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/z/7/t/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shw6pfzuc4e.jpeg?q=70
826,HP,4.8,9,1,36.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,98500,109900,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/l/8/14-eh0021tu-thin-and-light-laptop-hp-original-imaghubybwgeghrt.jpeg?q=70
827,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
828,HP,4.5,78,8,40.0,Intel Core i7 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,82990,101278,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
829,HP,4.253596614950631,2841,241,36.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,63500,79500,https://rukminim1.flixcart.com/image/312/312/l4fxh8w0/computer/c/i/p/-original-imagfc54c6fynkxu.jpeg?q=70
830,DELL,4.6,955,183,40.0,Preloaded Microsoft Office Home and Student 2016,8,McAfee Security Center 15 Months Subscription,Rear-exiting Cooling Vents with Dual Cooling Fans to Push the Heat Away,77990,81420,https://rukminim1.flixcart.com/image/312/312/jmwch3k0/computer/f/v/p/dell-na-gaming-laptop-original-imaf9phafdmhc9qj.jpeg?q=70
831,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
832,HP,4.2,332,32,40.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,54490,64491,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/p/f/n/15-eh2018au-thin-and-light-laptop-hp-original-imagczx55up3xzfv.jpeg?q=70
833,ASUS,4.6,10,1,40.0,AMD Ryzen 5 Dual Core Processor (5th Gen),8,512 GB SSD,Windows 11 ,61990,76990,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/n/t/t/fa506ic-hn075w-gaming-laptop-asus-original-imagcwugqkffhevx.jpeg?q=70
834,Nokia,4.0,944,211,36.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,64 bit Windows 11 ,40990,82990,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70
835,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
836,GIGABYTE,4.0,16,5,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,64 bit Windows 11 ,59990,89990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/8/z/-original-imaggsy54zwpjhkp.jpeg?q=70
837,DELL,4.253596614950631,2841,241,41.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,71490,100239,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/4/v/-original-imagzyfzaturhtdq.jpeg?q=70
838,HP,4.5,674,139,40.0,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",8,64 bit Windows 10 Operating System,8 GB DDR3 RAM,64490,69990,https://rukminim1.flixcart.com/image/312/312/jed4sy80/computer/9/v/z/hp-na-thin-and-light-laptop-original-imaf32khrhydcvdu.jpeg?q=70
839,Lenovo,4.3,252,29,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,60990,93690,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
840,MSI,5.0,4,2,36.0,Intel Core i3 Processor (12th Gen),8,512 GB SSD,Windows 11 ,41990,58990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/u/s/-original-imaghvf8pnzzkzt6.jpeg?q=70
841,ASUS,4.253596614950631,2841,241,40.0,Intel Core i7 Processor (12th Gen),16,512 GB SSD,Windows 11 ,92000,135000,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/f/p/tuf-dash-f15-fx517zc-gaming-laptop-asus-original-imagn7r4hag79qbx.jpeg?q=70
842,Infinix,4.1,77,17,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,39990,54990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70
843,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
844,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 9 Octa Core Processor (10th Gen),16,1 TB SSD,Windows 11 ,191900,239000,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/p/6/rog-strix-g15-gaming-laptop-asus-original-imagh8frjsn64tvz.jpeg?q=70
845,Lenovo,4.253596614950631,2841,241,36.0,Intel Core i7 Processor (10th Gen),16,512 GB SSD,64 bit Windows 10 ,214760,76890,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/a/l/e/thinkpad-x1-carbon-thin-and-light-laptop-lenovo-original-imagau8thr96hukh.jpeg?q=70
846,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 5 Quad Core Processor,8,512 GB SSD,Windows 11 ,74990,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/v/s/-original-imagnzgjm2xnqmyy.jpeg?q=70
847,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
848,HP,4.253596614950631,2841,241,41.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,136000,148990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70
849,Lenovo,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,Windows 11 ,84990,103900,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/u/w/15iah7-gaming-laptop-lenovo-original-imagkwgynhhrynkc.jpeg?q=70
850,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 9 Octa Core Processor,16,1 TB SSD,Windows 11 ,161990,204990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/0/ga503rm-hq057ws-gaming-laptop-asus-original-imagghnawsf7mvec.jpeg?q=70
851,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
852,MSI,4.1,10,3,40.0,512 GB SSD for Reduced Boot Up Time and in Game Loading,8,Per-Key RGB Gaming Keyboard Helps in Customizing Each Key,NVIDIA Geforce GTX 1060 for Desktop Level Performance,149990,169990,https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70
853,DELL,1.7,3,0,34.0,Intel Core i7 Processor (8th Gen),16,512 GB SSD,64 bit Windows 10 ,114990,139104,https://rukminim1.flixcart.com/image/312/312/jk01bww0/computer/x/5/z/dell-na-thin-and-light-laptop-original-imaf7fy9v5sbfsxp.jpeg?q=70
854,Lenovo,4.2,9,0,38.0,Intel Core i7 Processor (11th Gen),16,512 GB SSD,64 bit Windows 10 ,140131,76890,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/y/q/c/thinkbook-15-thin-and-light-laptop-lenovo-original-imag6zepbmu2bu9f.jpeg?q=70
855,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
856,ASUS,4.3,1654,226,40.0,AMD Ryzen 3 Dual Core Processor,4,256 GB SSD,64 bit Windows 10 ,26990,42990,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
857,HP,3.3,3,1,34.0,Intel Core i7 Processor (10th Gen),16,512 GB SSD,64 bit Windows 10 ,163990,192977,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70
858,ASUS,4.2,50,4,34.0,Intel Core i5 Processor (8th Gen),8,512 GB SSD,64 bit Windows 10 ,66990,90990,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70
859,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
860,DELL,4.0,35,2,40.0,Intel Core i5 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,65990,85900,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
861,acer,3.0,2,1,40.0,Intel Core i9 Processor (11th Gen),16,1 TB SSD,64 bit Windows 11 ,143990,179999,https://rukminim1.flixcart.com/image/312/312/krwec280/computer/k/p/a/na-gaming-laptop-acer-original-imag5h9fxvakhnv8.jpeg?q=70
862,acer,4.7,21,5,40.0,Intel Core i7 Processor (10th Gen),16,2 TB SSD,64 bit Windows 10 ,150490,76890,https://rukminim1.flixcart.com/image/312/312/kh0vonk0/computer/f/j/g/acer-na-gaming-laptop-original-imafx4u9yyzuzffx.jpeg?q=70
863,Lenovo,4.2,265,21,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,54990,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
864,HP,4.253596614950631,2841,241,34.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,94500,110990,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
865,HP,4.253596614950631,2841,241,36.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,63500,79500,https://rukminim1.flixcart.com/image/312/312/l4fxh8w0/computer/c/i/p/-original-imagfc54c6fynkxu.jpeg?q=70
866,HP,4.1,16,1,34.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,77500,98999,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
867,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
868,Infinix,4.1,401,66,36.0,Intel Core i7 Processor (10th Gen),16,512 GB SSD,64 bit Windows 11 ,57999,69999,https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/r/c/6/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shwc4mzhyks.jpeg?q=70
869,Lenovo,4.253596614950631,2841,241,40.0,Intel Core i7 Processor (11th Gen),16,512 GB SSD,64 bit Windows 11 ,105990,159290,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70
